ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U2794,DNA,SDN2624,BDNCU3,12,BDNCU3-12,NA,collected,N,NA,NA
U2795,DNA,SDN2625,BDNCU3,14,BDNCU3-14,NA,collected,N,NA,NA
U2796,DNA,SDN2626,BDNCU3,16,BDNCU3-16,NA,collected,N,NA,NA
U2797,DNA,SDN2610,BDNCU3,18,BDNCU3-18,NA,collected,N,NA,NA
U2798,DNA,SDN2627,BDNCU3,20,BDNCU3-20,NA,collected,N,NA,NA
U2799,DNA,SDN2628,BDNCU3,21,BDNCU3-21,NA,collected,N,NA,NA
U2800,DNA,SDN2629,BDNCU3,23,BDNCU3-23,NA,collected,N,NA,NA
U2818,DNA,SDN2593,BDNSO15,17,BDNSO15-17,NA,results received,N,NA,NA
U2824,DNA,SDN2605,BDNCU2,7,BDNCU2-7,NA,collected,N,NA,NA
U2825,DNA,SDN2611,BDNCU2,8,BDNCU2-8,NA,collected,N,NA,NA
U2826,DNA,SDN2612,BDNCU2,9,BDNCU2-9,NA,collected,N,NA,NA
U2827,DNA,SDN2630,BDNCU2,14,BDNCU2-14,NA,collected,N,NA,NA
U2828,DNA,SDN2631,BDNCU2,15,BDNCU2-15,NA,collected,N,NA,NA
U2829,DNA,SDN2632,BDNCU2,16,BDNCU2-16,NA,collected,N,NA,NA
U2830,DNA,SDN2633,BDNCU2,17,BDNCU2-17,NA,collected,N,NA,NA
U2831,DNA,SDN2634,BDNCU2,18,BDNCU2-18,NA,collected,N,NA,NA
U2832,DNA,SDN2645,BDNCU2,19,BDNCU2-19,NA,collected,N,NA,NA
U2833,DNA,SDN2646,BDNCU2,20,BDNCU2-20,NA,collected,N,NA,NA
U2834,DNA,SDN2665,BDNPI2,14,BDNPI2-14,NA,collected,N,NA,NA
U2835,DNA,SDN2666,BDNPI2,15,BDNPI2-15,NA,collected,N,NA,NA
U2836,DNA,SDN2667,BDNPI2,16,BDNPI2-16,NA,collected,N,NA,NA
U2837,DNA,SDN2668,BDNPI2,17,BDNPI2-17,NA,collected,N,NA,NA
U2838,DNA,SDN2669,BDNPI2,18,BDNPI2-18,NA,collected,N,NA,NA
U2839,DNA,SDN2670,BDNPI2,19,BDNPI2-19,NA,collected,N,NA,NA
U2840,DNA,SDN2671,BDNPI2,20,BDNPI2-20,NA,collected,N,NA,NA
U2841,DNA,SDN2672,BDNPI2,21,BDNPI2-21,NA,collected,N,NA,NA
U2842,DNA,SDN2700,BDNPI2,22,BDNPI2-22,NA,collected,N,NA,NA
U2843,DNA,SDN2701,BDNPI2,23,BDNPI2-23,NA,collected,N,NA,NA
U2844,DNA,SDN2702,BDNPI2,24,BDNPI2-24,NA,collected,N,NA,NA
U2845,DNA,SDN2703,BDNPI2,25,BDNPI2-25,NA,collected,N,NA,NA
U2846,DNA,SDN2704,BDNPI2,26,BDNPI2-26,NA,collected,N,NA,NA
U2847,DNA,SDN2729,BDNPI2,27,BDNPI2-27,NA,collected,N,NA,NA
U2848,DNA,SDN2730,BDNPI2,28,BDNPI2-28,NA,collected,N,NA,NA
U2849,DNA,SDN2731,BDNPI2,29,BDNPI2-29,NA,collected,N,NA,NA
U2850,DNA,SDN2732,BDNPI2,30,BDNPI2-30,NA,collected,N,NA,NA
U2851,DNA,SDN2733,BDNPI2,31,BDNPI2-31,NA,collected,N,NA,NA
U2852,DNA,SDN2734,BDNPI2,32,BDNPI2-32,NA,collected,N,NA,NA
U2853,DNA,SDN2738,BDNPI2,33,BDNPI2-33,NA,collected,N,NA,NA
U2854,DNA,SDN2739,BDNPI2,34,BDNPI2-34,NA,collected,N,NA,NA
U2855,DNA,SDN2740,BDNPI2,35,BDNPI2-35,NA,collected,N,NA,NA
U2856,DNA,SDN2764,BDNPI2,36,BDNPI2-36,NA,collected,N,NA,NA
U2857,DNA,SDN2765,BDNPI2,37,BDNPI2-37,NA,collected,N,NA,NA
U2858,DNA,SDN2766,BDNPI2,38,BDNPI2-38,NA,collected,N,NA,NA
U2859,DNA,SDN2767,BDNPI2,39,BDNPI2-39,NA,collected,N,NA,NA
U2860,DNA,SDN2768,BDNPI2,40,BDNPI2-40,NA,collected,N,NA,NA
U2861,DNA,SDN2769,BDNPI2,41,BDNPI2-41,NA,collected,N,NA,NA
U2862,DNA,SDN2770,BDNPI2,42,BDNPI2-42,NA,collected,N,NA,NA
U2863,DNA,SDN2771,BDNPI2,43,BDNPI2-43,NA,collected,N,NA,NA
U2864,DNA,SDN2772,BDNPI2,44,BDNPI2-44,NA,collected,N,NA,NA
U2865,DNA,SDN2773,BDNPI2,45,BDNPI2-45,NA,collected,N,NA,NA
U2866,DNA,SDN2774,BDNPI2,46,BDNPI2-46,NA,collected,N,NA,NA
U2867,DNA,SDN2784,BDNPI2,47,BDNPI2-47,NA,collected,N,NA,NA
U2868,DNA,SDN2785,BDNPI2,48,BDNPI2-48,NA,collected,N,NA,NA
U2869,DNA,SDN2786,BDNPI2,49,BDNPI2-49,NA,collected,N,NA,NA
U2870,DNA,SDN2787,BDNPI2,50,BDNPI2-50,NA,collected,N,NA,NA
U2871,DNA,SDN2788,BDNPI2,52,BDNPI2-52,NA,collected,N,NA,NA
U2872,DNA,SDN2789,BDNPI2,54,BDNPI2-54,NA,collected,N,NA,NA
U2873,DNA,SDN2790,BDNPI2,56,BDNPI2-56,NA,collected,N,NA,NA
U2874,DNA,SDN2791,BDNPI3,1,BDNPI3-1,NA,collected,N,NA,NA
U2875,DNA,SDN2792,BDNPI3,2,BDNPI3-2,NA,collected,N,NA,NA
U2876,DNA,SDN2793,BDNPI3,3,BDNPI3-3,NA,collected,N,NA,NA
U2877,DNA,SDN2794,BDNPI3,4,BDNPI3-4,NA,collected,N,NA,NA
U2878,DNA,SDN2795,BDNPI3,5,BDNPI3-5,NA,collected,N,NA,NA
U2879,DNA,SDN2805,BDNPI3,6,BDNPI3-6,NA,collected,N,NA,NA
U2880,DNA,SDN2806,BDNPI3,7,BDNPI3-7,NA,collected,N,NA,NA
U2881,DNA,SDN2807,BDNPI3,8,BDNPI3-8,NA,collected,N,NA,NA
U2882,DNA,SDN2808,BDNPI3,9,BDNPI3-9,NA,collected,N,NA,NA
U2883,DNA,SDN2809,BDNPI3,10,BDNPI3-10,NA,collected,N,NA,NA
U2884,DNA,SDN2810,BDNPI3,11,BDNPI3-11,NA,collected,N,NA,NA
U2885,DNA,SDN2826,BDNPI3,12,BDNPI3-12,NA,collected,N,NA,NA
U2886,DNA,SDN2827,BDNPI3,13,BDNPI3-13,NA,collected,N,NA,NA
U2887,DNA,SDN2828,BDNPI3,14,BDNPI3-14,NA,collected,N,NA,NA
U2888,DNA,SDN2829,BDNPI3,15,BDNPI3-15,NA,collected,N,NA,NA
U2889,DNA,SDN2830,BDNPI3,16,BDNPI3-16,NA,collected,N,NA,NA
U2890,DNA,SDN2831,BDNPI3,17,BDNPI3-17,NA,collected,N,NA,NA
U2891,DNA,SDN2832,BDNPI3,18,BDNPI3-18,NA,collected,N,NA,NA
U2892,DNA,SDN2833,BDNPI3,19,BDNPI3-19,NA,collected,N,NA,NA
U2893,DNA,SDN2834,BDNPI3,20,BDNPI3-20,NA,collected,N,NA,NA
U2894,DNA,SDN2835,BDNPI3,21,BDNPI3-21,NA,collected,N,NA,NA
U2895,DNA,SDN2847,BDNPI3,22,BDNPI3-22,NA,collected,N,NA,NA
U2896,DNA,SDN2848,BDNPI3,23,BDNPI3-23,NA,collected,N,NA,NA
U2897,DNA,SDN2849,BDNPI3,24,BDNPI3-24,NA,collected,N,NA,NA
U2898,DNA,SDN2850,BDNPI3,25,BDNPI3-25,NA,collected,N,NA,NA
U2899,DNA,SDN2880,BDNPI3,26,BDNPI3-26,NA,collected,N,NA,NA
U2900,DNA,SDN2881,BDNPI3,27,BDNPI3-27,NA,collected,N,NA,NA
U2904,DNA,SDN2635,BDNCU3,100,BDNCU3-100,NA,collected,N,NA,NA
U2905,DNA,SDN2636,BDNCU3,98,BDNCU3-98,NA,collected,N,NA,NA
U2906,DNA,SDN2637,BDNCU3,96,BDNCU3-96,NA,collected,N,NA,NA
U2907,DNA,SDN2638,BDNCU3,94,BDNCU3-94,NA,collected,N,NA,NA
U2908,DNA,SDN2639,BDNCU3,92,BDNCU3-92,NA,collected,N,NA,NA
U2909,DNA,SDN2640,BDNCU3,89,BDNCU3-89,NA,collected,N,NA,NA
U2910,DNA,SDN2641,BDNCU3,87,BDNCU3-87,NA,collected,N,NA,NA
U2911,DNA,SDN2642,BDNCU3,85,BDNCU3-85,NA,collected,N,NA,NA
U2912,DNA,SDN2613,BDNCU3,83,BDNCU3-83,NA,collected,N,NA,NA
U2913,DNA,SDN2614,BDNCU3,81,BDNCU3-81,NA,collected,N,NA,NA
U2914,DNA,SDN2643,BDNCU3,80,BDNCU3-80,NA,collected,N,NA,NA
U2915,DNA,SDN2673,BDNCU3,78,BDNCU3-78,NA,collected,N,NA,NA
U2916,DNA,SDN2674,BDNCU3,76,BDNCU3-76,NA,collected,N,NA,NA
U2917,DNA,SDN2675,BDNCU3,74,BDNCU3-74,NA,collected,N,NA,NA
U2918,DNA,SDN2676,BDNCU3,72,BDNCU3-72,NA,collected,N,NA,NA
U2919,DNA,SDN2677,BDNCU3,69,BDNCU3-69,NA,collected,N,NA,NA
U2920,DNA,SDN2678,BDNCU3,67,BDNCU3-67,NA,collected,N,NA,NA
U2921,DNA,SDN2679,BDNCU3,65,BDNCU3-65,NA,collected,N,NA,NA
U2922,DNA,SDN2680,BDNCU3,63,BDNCU3-63,NA,collected,N,NA,NA
U2923,DNA,SDN2681,BDNCU3,61,BDNCU3-61,NA,collected,N,NA,NA
U2924,DNA,SDN2682,BDNCU3,60,BDNCU3-60,NA,collected,N,NA,NA
U2925,DNA,SDN2683,BDNCU3,58,BDNCU3-58,NA,collected,N,NA,NA
U2926,DNA,SDN2684,BDNCU3,56,BDNCU3-56,NA,collected,N,NA,NA
U2927,DNA,SDN2685,BDNCU4,100,BDNCU4-100,NA,collected,N,NA,NA
U2928,DNA,SDN2686,BDNCU4,98,BDNCU4-98,NA,collected,N,NA,NA
U2929,DNA,SDN2687,BDNCU4,96,BDNCU4-96,NA,collected,N,NA,NA
U2930,DNA,SDN2688,BDNCU4,94,BDNCU4-94,NA,collected,N,NA,NA
U2931,DNA,SDN2714,BDNCU4,89,BDNCU4-89,NA,collected,N,NA,NA
U2932,DNA,SDN2715,BDNCU4,87,BDNCU4-87,NA,collected,N,NA,NA
U2933,DNA,SDN2716,BDNCU4,85,BDNCU4-85,NA,collected,N,NA,NA
U2934,DNA,SDN2717,BDNCU4,83,BDNCU4-83,NA,collected,N,NA,NA
U2935,DNA,SDN3070,BDNHE3,98,BDNHE3-98,NA,collected,N,NA,NA
U2936,DNA,SDN3071,BDNHE3,97,BDNHE3-97,NA,collected,N,NA,NA
U2937,DNA,SDN3072,BDNHE3,96,BDNHE3-96,NA,collected,N,NA,NA
U2938,DNA,SDN3073,BDNHE3,95,BDNHE3-95,NA,collected,N,NA,NA
U2939,DNA,SDN3074,BDNHE3,94,BDNHE3-94,NA,collected,N,NA,NA
U2940,DNA,SDN3086,BDNHE3,93,BDNHE3-93,NA,collected,N,NA,NA
U2941,DNA,SDN3087,BDNHE3,92,BDNHE3-92,NA,collected,N,NA,NA
U2942,DNA,SDN3088,BDNHE3,91,BDNHE3-91,NA,collected,N,NA,NA
U2943,DNA,SDN3089,BDNHE3,90,BDNHE3-90,NA,collected,N,NA,NA
U2944,DNA,SDN3090,BDNHE3,89,BDNHE3-89,NA,collected,N,NA,NA
U2945,DNA,SDN3091,BDNHE3,88,BDNHE3-88,NA,collected,N,NA,NA
U2946,DNA,SDN3092,BDNHE3,87,BDNHE3-87,NA,collected,N,NA,NA
U3001,DNA,SDN2644,BDNCU3,25,BDNCU3-25,NA,collected,N,NA,NA
U3002,DNA,SDN2647,BDNCU3,27,BDNCU3-27,NA,collected,N,NA,NA
U3003,DNA,SDN2648,BDNCU3,29,BDNCU3-29,NA,collected,N,NA,NA
U3004,DNA,SDN2649,BDNCU3,32,BDNCU3-32,NA,collected,N,NA,NA
U3005,DNA,SDN2650,BDNCU3,34,BDNCU3-34,NA,collected,N,NA,NA
U3006,DNA,SDN2651,BDNCU3,36,BDNCU3-36,NA,collected,N,NA,NA
U3007,DNA,SDN2652,BDNCU3,38,BDNCU3-38,NA,collected,N,NA,NA
U3008,DNA,SDN2653,BDNCU3,40,BDNCU3-40,NA,collected,N,NA,NA
U3009,DNA,SDN2654,BDNCU3,41,BDNCU3-41,NA,collected,N,NA,NA
U3010,DNA,SDN2655,BDNCU3,43,BDNCU3-43,NA,collected,N,NA,NA
U3011,DNA,SDN2689,BDNCU3,45,BDNCU3-45,NA,collected,N,NA,NA
U3012,DNA,SDN2690,BDNCU3,47,BDNCU3-47,NA,collected,N,NA,NA
U3013,DNA,SDN2691,BDNCU3,49,BDNCU3-49,NA,collected,N,NA,NA
U3014,DNA,SDN2692,BDNCU3,52,BDNCU3-52,NA,collected,N,NA,NA
U3015,DNA,SDN2693,BDNCU3,54,BDNCU3-54,NA,collected,N,NA,NA
U3016,DNA,SDN2694,BDNCU4,1,BDNCU4-1,NA,collected,N,NA,NA
U3017,DNA,SDN2695,BDNCU4,3,BDNCU4-3,NA,collected,N,NA,NA
U3018,DNA,SDN2696,BDNCU4,5,BDNCU4-5,NA,collected,N,NA,NA
U3019,DNA,SDN2697,BDNCU4,7,BDNCU4-7,NA,collected,N,NA,NA
U3020,DNA,SDN2698,BDNCU4,9,BDNCU4-9,NA,collected,N,NA,NA
U3021,DNA,SDN2705,BDNCU4,12,BDNCU4-12,NA,collected,N,NA,NA
U3022,DNA,SDN2706,BDNCU4,14,BDNCU4-14,NA,collected,N,NA,NA
U3023,DNA,SDN2707,BDNCU4,16,BDNCU4-16,NA,collected,N,NA,NA
U3024,DNA,SDN2708,BDNCU4,18,BDNCU4-18,NA,collected,N,NA,NA
U3025,DNA,SDN2718,BDNCU4,20,BDNCU4-20,NA,collected,N,NA,NA
U3026,DNA,SDN2719,BDNCU4,21,BDNCU4-21,NA,collected,N,NA,NA
U3027,DNA,SDN2720,BDNCU4,23,BDNCU4-23,NA,collected,N,NA,NA
U3028,DNA,SDN2735,BDNCU4,25,BDNCU4-25,NA,collected,N,NA,NA
U3029,DNA,SDN2736,BDNCU4,27,BDNCU4-27,NA,collected,N,NA,NA
U3030,DNA,SDN2741,BDNCO3,100,BDNCO3-100,NA,collected,N,NA,NA
U3031,DNA,SDN2742,BDNCO3,98,BDNCO3-98,NA,collected,N,NA,NA
U3032,DNA,SDN2743,BDNCO3,96,BDNCO3-96,NA,collected,N,NA,NA
U3033,DNA,SDN2744,BDNCO3,94,BDNCO3-94,NA,collected,N,NA,NA
U3034,DNA,SDN2745,BDNCO3,92,BDNCO3-92,NA,collected,N,NA,NA
U3035,DNA,SDN2746,BDNCO3,89,BDNCO3-89,NA,collected,N,NA,NA
U3036,DNA,SDN2747,BDNCO3,87,BDNCO3-87,NA,collected,N,NA,NA
U3037,DNA,SDN2748,BDNCO3,85,BDNCO3-85,NA,collected,N,NA,NA
U3038,DNA,SDN2749,BDNCO3,83,BDNCO3-83,NA,collected,N,NA,NA
U3039,DNA,SDN2775,BDNCO3,81,BDNCO3-81,NA,collected,N,NA,NA
U3040,DNA,SDN2776,BDNCO3,80,BDNCO3-80,NA,collected,N,NA,NA
U3041,DNA,SDN2777,BDNCO3,78,BDNCO3-78,NA,collected,N,NA,NA
U3042,DNA,SDN2778,BDNCO3,76,BDNCO3-76,NA,collected,N,NA,NA
U3043,DNA,SDN2779,BDNCO3,74,BDNCO3-74,NA,collected,N,NA,NA
U3044,DNA,SDN2780,BDNCO3,72,BDNCO3-72,NA,collected,N,NA,NA
U3045,DNA,SDN2781,BDNCO3,69,BDNCO3-69,NA,collected,N,NA,NA
U3046,DNA,SDN2782,BDNCO3,67,BDNCO3-67,NA,collected,N,NA,NA
U3047,DNA,SDN2783,BDNCO3,65,BDNCO3-65,NA,collected,N,NA,NA
U3048,DNA,SDN2796,BDNCO3,63,BDNCO3-63,NA,collected,N,NA,NA
U3049,DNA,SDN2797,BDNCO3,61,BDNCO3-61,NA,collected,N,NA,NA
U3050,DNA,SDN2798,BDNCO3,60,BDNCO3-60,NA,collected,N,NA,NA
U3051,DNA,SDN2799,BDNCO3,58,BDNCO3-58,NA,collected,N,NA,NA
U3052,DNA,SDN2800,BDNCO3,56,BDNCO3-56,NA,collected,N,NA,NA
U3053,DNA,SDN2801,BDNCO3,54,BDNCO3-54,NA,collected,N,NA,NA
U3054,DNA,SDN2802,BDNCO3,52,BDNCO3-52,NA,collected,N,NA,NA
U3055,DNA,SDN2803,BDNCO3,49,BDNCO3-49,NA,collected,N,NA,NA
U3056,DNA,SDN2804,BDNCO3,47,BDNCO3-47,NA,collected,N,NA,NA
U3057,DNA,SDN2811,BDNCO3,45,BDNCO3-45,NA,collected,N,NA,NA
U3058,DNA,SDN2812,BDNCO3,43,BDNCO3-43,NA,collected,N,NA,NA
U3059,DNA,SDN2813,BDNCO3,41,BDNCO3-41,NA,collected,N,NA,NA
U3060,DNA,SDN2814,BDNCO3,40,BDNCO3-40,NA,collected,N,NA,NA
U3061,DNA,SDN2815,BDNCO3,38,BDNCO3-38,NA,collected,N,NA,NA
U3062,DNA,SDN2816,BDNCO3,36,BDNCO3-36,NA,collected,N,NA,NA
U3063,DNA,SDN2817,BDNCO3,34,BDNCO3-34,NA,collected,N,NA,NA
U3064,DNA,SDN2818,BDNCO3,32,BDNCO3-32,NA,collected,N,NA,NA
U3065,DNA,SDN2819,BDNCO3,29,BDNCO3-29,NA,collected,N,NA,NA
U3066,DNA,SDN2820,BDNCO3,27,BDNCO3-27,NA,collected,N,NA,NA
U3067,DNA,SDN2821,BDNCO3,25,BDNCO3-25,NA,collected,N,NA,NA
U3068,DNA,SDN2836,BDNCO3,23,BDNCO3-23,NA,collected,N,NA,NA
U3069,DNA,SDN2837,BDNCO3,21,BDNCO3-21,NA,collected,N,NA,NA
U3070,DNA,SDN2838,BDNCO3,20,BDNCO3-20,NA,collected,N,NA,NA
U3071,DNA,SDN2839,BDNCO4,100,BDNCO4-100,NA,collected,N,NA,NA
U3072,DNA,SDN2840,BDNCO4,98,BDNCO4-98,NA,collected,N,NA,NA
U3073,DNA,SDN2841,BDNCO4,96,BDNCO4-96,NA,collected,N,NA,NA
U3074,DNA,SDN2842,BDNCO4,94,BDNCO4-94,NA,collected,N,NA,NA
U3075,DNA,SDN2843,BDNCO4,92,BDNCO4-92,NA,collected,N,NA,NA
U3076,DNA,SDN2844,BDNCO4,89,BDNCO4-89,NA,collected,N,NA,NA
U3077,DNA,SDN2851,BDNCO4,87,BDNCO4-87,NA,collected,N,NA,NA
U3078,DNA,SDN2852,BDNCO4,85,BDNCO4-85,NA,collected,N,NA,NA
U3079,DNA,SDN2853,BDNCO4,83,BDNCO4-83,NA,collected,N,NA,NA
U3080,DNA,SDN2854,BDNCO4,81,BDNCO4-81,NA,collected,N,NA,NA
U3081,DNA,SDN2855,BDNCO4,80,BDNCO4-80,NA,collected,N,NA,NA
U3082,DNA,SDN2858,BDNCU4,29,BDNCU4-29,NA,collected,N,NA,NA
U3083,DNA,SDN2859,BDNCU4,32,BDNCU4-32,NA,collected,N,NA,NA
U3084,DNA,SDN2860,BDNCU4,34,BDNCU4-34,NA,collected,N,NA,NA
U3085,DNA,SDN2861,BDNCU4,36,BDNCU4-36,NA,collected,N,NA,NA
U3086,DNA,SDN2862,BDNCU4,38,BDNCU4-38,NA,collected,N,NA,NA
U3087,DNA,SDN2863,BDNCU4,40,BDNCU4-40,NA,collected,N,NA,NA
U3088,DNA,SDN2864,BDNCU4,41,BDNCU4-41,NA,collected,N,NA,NA
U3089,DNA,SDN2865,BDNCU4,43,BDNCU4-43,NA,collected,N,NA,NA
U3090,DNA,SDN2866,BDNCU4,45,BDNCU4-45,NA,collected,N,NA,NA
U3091,DNA,SDN2867,BDNCU4,47,BDNCU4-47,NA,collected,N,NA,NA
U3092,DNA,SDN2868,BDNCU4,49,BDNCU4-49,NA,collected,N,NA,NA
U3093,DNA,SDN2869,BDNCU4,52,BDNCU4-52,NA,collected,N,NA,NA
U3094,DNA,SDN2870,BDNCU4,54,BDNCU4-54,NA,collected,N,NA,NA
U3095,DNA,SDN2871,BDNCU4,56,BDNCU4-56,NA,collected,N,NA,NA
U3096,DNA,SDN2872,BDNCU4,58,BDNCU4-58,NA,collected,N,NA,NA
U3097,DNA,SDN2873,BDNCU4,60,BDNCU4-60,NA,collected,N,NA,NA
U3098,DNA,SDN2874,BDNCU4,61,BDNCU4-61,NA,collected,N,NA,NA
U3099,DNA,SDN2875,BDNCU4,63,BDNCU4-63,NA,collected,N,NA,NA
U3100,DNA,SDN2876,BDNCU4,65,BDNCU4-65,NA,collected,N,NA,NA
U3101,DNA,SDN2882,BDNCO4,78,BDNCO4-78,NA,collected,N,NA,NA
U3102,DNA,SDN2883,BDNCO4,76,BDNCO4-76,NA,collected,N,NA,NA
U3103,DNA,SDN2884,BDNCU4,67,BDNCU4-67,NA,collected,N,NA,NA
U3104,DNA,SDN2885,BDNCU4,69,BDNCU4-69,NA,collected,N,NA,NA
U3105,DNA,SDN2877,BDNCU4,72,BDNCU4-72,NA,collected,N,NA,NA
U3106,DNA,SDN2878,BDNCU4,74,BDNCU4-74,NA,collected,N,NA,NA
U3107,DNA,SDN2879,BDNCU4,76,BDNCU4-76,NA,collected,N,NA,NA
U3108,DNA,SDN2886,BDNCU4,78,BDNCU4-78,NA,collected,N,NA,NA
U3109,DNA,SDN2887,BDNCU4,80,BDNCU4-80,NA,collected,N,NA,NA
U3110,DNA,SDN2888,BDNCU4,81,BDNCU4-81,NA,collected,N,NA,NA
U3111,DNA,SDN2889,BDNCU5,1,BDNCU5-1,NA,collected,N,NA,NA
U3112,DNA,SDN2890,BDNCU5,3,BDNCU5-3,NA,collected,N,NA,NA
U3113,DNA,SDN2891,BDNCU5,5,BDNCU5-5,NA,collected,N,NA,NA
U3114,DNA,SDN2899,BDNCU5,7,BDNCU5-7,NA,collected,N,NA,NA
U3115,DNA,SDN2900,BDNCU5,9,BDNCU5-9,NA,collected,N,NA,NA
U3116,DNA,SDN2901,BDNCU5,12,BDNCU5-12,NA,collected,N,NA,NA
U3117,DNA,SDN2902,BDNCU5,14,BDNCU5-14,NA,collected,N,NA,NA
U3118,DNA,SDN2903,BDNCU5,16,BDNCU5-16,NA,collected,N,NA,NA
U3119,DNA,SDN2904,BDNCU5,18,BDNCU5-18,NA,collected,N,NA,NA
U3120,DNA,SDN2905,BDNCU5,20,BDNCU5-20,NA,collected,N,NA,NA
U3121,DNA,SDN2906,BDNCU5,21,BDNCU5-21,NA,collected,N,NA,NA
U3122,DNA,SDN2907,BDNCU5,23,BDNCU5-23,NA,collected,N,NA,NA
U3123,DNA,SDN2908,BDNCU5,25,BDNCU5-25,NA,collected,N,NA,NA
U3124,DNA,SDN2915,BDNCU5,27,BDNCU5-27,NA,collected,N,NA,NA
U3125,DNA,SDN2916,BDNCU5,29,BDNCU5-29,NA,collected,N,NA,NA
U3126,DNA,SDN2917,BDNCU5,32,BDNCU5-32,NA,collected,N,NA,NA
U3127,DNA,SDN2918,BDNCU5,34,BDNCU5-34,NA,collected,N,NA,NA
U3128,DNA,SDN2919,BDNCU5,36,BDNCU5-36,NA,collected,N,NA,NA
U3129,DNA,SDN2920,BDNCU5,38,BDNCU5-38,NA,collected,N,NA,NA
U3130,DNA,SDN2921,BDNCU5,40,BDNCU5-40,NA,collected,N,NA,NA
U3131,DNA,SDN2922,BDNCU5,41,BDNCU5-41,NA,collected,N,NA,NA
U3132,DNA,SDN2923,BDNCU5,43,BDNCU5-43,NA,collected,N,NA,NA
U3133,DNA,SDN2941,BDNCU5,45,BDNCU5-45,NA,collected,N,NA,NA
U3134,DNA,SDN2942,BDNCU5,47,BDNCU5-47,NA,collected,N,NA,NA
U3135,DNA,SDN2943,BDNCU5,49,BDNCU5-49,NA,collected,N,NA,NA
U3136,DNA,SDN2944,BDNCU5,52,BDNCU5-52,NA,collected,N,NA,NA
U3137,DNA,SDN2945,BDNCU5,54,BDNCU5-54,NA,collected,N,NA,NA
U3138,DNA,SDN2946,BDNCU5,56,BDNCU5-56,NA,collected,N,NA,NA
U3139,DNA,SDN2953,BDNCU5,58,BDNCU5-58,NA,collected,N,NA,NA
U3140,DNA,SDN2954,BDNCU5,60,BDNCU5-60,NA,collected,N,NA,NA
U3141,DNA,SDN2955,BDNCU5,61,BDNCU5-61,NA,collected,N,NA,NA
U3142,DNA,SDN2956,BDNCU5,63,BDNCU5-63,NA,collected,N,NA,NA
U3143,DNA,SDN2957,BDNCU5,65,BDNCU5-65,NA,collected,N,NA,NA
U3144,DNA,SDN2958,BDNCU5,67,BDNCU5-67,NA,collected,N,NA,NA
U3145,DNA,SDN2959,BDNCU5,69,BDNCU5-69,NA,collected,N,NA,NA
U3146,DNA,SDN2960,BDNCU5,72,BDNCU5-72,NA,collected,N,NA,NA
U3147,DNA,SDN2961,BDNCU5,74,BDNCU5-74,NA,collected,N,NA,NA
U3148,DNA,SDN2962,BDNCU5,76,BDNCU5-76,NA,collected,N,NA,NA
U3149,DNA,SDN2963,BDNCU5,78,BDNCU5-78,NA,collected,N,NA,NA
U3150,DNA,SDN2964,BDNCU5,80,BDNCU5-80,NA,collected,N,NA,NA
U3151,DNA,SDN2965,BDNCU5,81,BDNCU5-81,NA,collected,N,NA,NA
U3152,DNA,SDN2966,BDNCU5,83,BDNCU5-83,NA,collected,N,NA,NA
U3153,DNA,SDN2975,BDNCU5,85,BDNCU5-85,NA,collected,N,NA,NA
U3154,DNA,SDN2976,BDNCU5,87,BDNCU5-87,NA,collected,N,NA,NA
U3155,DNA,SDN2977,BDNCU2,21,BDNCU2-21,NA,collected,N,NA,NA
U3156,DNA,SDN2978,BDNCU2,22,BDNCU2-22,NA,collected,N,NA,NA
U3157,DNA,SDN2979,BDNCU2,23,BDNCU2-23,NA,collected,N,NA,NA
U3158,DNA,SDN2991,BDNCU2,24,BDNCU2-24,NA,collected,N,NA,NA
U3159,DNA,SDN2992,BDNCU2,25,BDNCU2-25,NA,collected,N,NA,NA
U3160,DNA,SDN2993,BDNCU2,26,BDNCU2-26,NA,collected,N,NA,NA
U3161,DNA,SDN2994,BDNCU2,27,BDNCU2-27,NA,collected,N,NA,NA
U3162,DNA,SDN2995,BDNHE3,1,BDNHE3-1,NA,collected,N,NA,NA
U3163,DNA,SDN2996,BDNHE3,2,BDNHE3-2,NA,collected,N,NA,NA
U3164,DNA,SDN2997,BDNHE3,3,BDNHE3-3,NA,collected,N,NA,NA
U3165,DNA,SDN3005,BDNHE3,4,BDNHE3-4,NA,collected,N,NA,NA
U3166,DNA,SDN3006,BDNHE3,5,BDNHE3-5,NA,collected,N,NA,NA
U3167,DNA,SDN3007,BDNHE3,6,BDNHE3-6,NA,collected,N,NA,NA
U3168,DNA,SDN3008,BDNHE3,7,BDNHE3-7,NA,collected,N,NA,NA
U3169,DNA,SDN3009,BDNHE3,8,BDNHE3-8,NA,collected,N,NA,NA
U3170,DNA,SDN3010,BDNHE3,9,BDNHE3-9,NA,collected,N,NA,NA
U3171,DNA,SDN3011,BDNHE3,10,BDNHE3-10,NA,collected,N,NA,NA
U3172,DNA,SDN3012,BDNHE3,11,BDNHE3-11,NA,collected,N,NA,NA
U3173,DNA,SDN3013,BDNHE3,12,BDNHE3-12,NA,collected,N,NA,NA
U3174,DNA,SDN3014,BDNHE3,13,BDNHE3-13,NA,collected,N,NA,NA
