ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U1686,RNA,BRN17-A11,BRN17,A11,BRN17-A11,NA,collected,N,NA,NA
U1687,RNA,BRN18-H2,BRN18,H2,BRN18-H2,No heart tissue because it fell onto the floor. BRN18-H2 is empty.,collected,N,NA,NA
U1688,RNA,BRN18-G2,BRN18,G2,BRN18-G2,NA,collected,N,NA,NA
U1689,RNA,BRN18-F2,BRN18,F2,BRN18-F2,NA,collected,N,NA,NA
U1690,RNA,BRN18-E2,BRN18,E2,BRN18-E2,NA,collected,N,NA,NA
U1691,RNA,BRN16-E7,BRN16,E7,BRN16-E7,Cross contaminated spleen & liver microtubes,collected,N,NA,NA
U1692,RNA,BRN16-D7,BRN16,D7,BRN16-D7,NA,collected,N,NA,NA
U1693,RNA,BRN16-C7,BRN16,C7,BRN16-C7,NA,collected,N,NA,NA
U1694,RNA,BRN16-B7,BRN16,B7,BRN16-B7,NA,collected,N,NA,NA
U1695,RNA,BRN16-A7,BRN16,A7,BRN16-A7,NA,collected,N,NA,NA
U1696,RNA,BRN16-H10,BRN16,H10,BRN16-H10,NA,collected,N,NA,NA
U1697,RNA,BRN16-G10,BRN16,G10,BRN16-G10,NA,collected,N,NA,NA
U1698,RNA,BRN16-F10,BRN16,F10,BRN16-F10,NA,collected,N,NA,NA
U1699,RNA,BRN16-E10,BRN16,E10,BRN16-E10,NA,collected,N,NA,NA
U1700,RNA,BRN16-D10,BRN16,D10,BRN16-D10,NA,collected,N,NA,NA
U1701,RNA,BRN16-F8,BRN16,F8,BRN16-F8,NA,collected,N,NA,NA
U1702,RNA,BRN16-E8,BRN16,E8,BRN16-E8,NA,collected,N,NA,NA
U1703,RNA,BRN16-D8,BRN16,D8,BRN16-D8,Forgot to cap vials overnight. Muscle contaminated with that of U1704,collected,N,NA,NA
U1704,RNA,BRN16-C8,BRN16,C8,BRN16-C8,NA,collected,N,NA,NA
U1705,RNA,BRN16-B8,BRN16,B8,BRN16-B8,NA,collected,N,NA,NA
U1706,RNA,BRN16-A8,BRN16,A8,BRN16-A8,NA,collected,N,NA,NA
U1707,RNA,BRN16-H9,BRN16,H9,BRN16-H9,NA,collected,N,NA,NA
U1708,RNA,BRN16-G9,BRN16,G9,BRN16-G9,NA,collected,N,NA,NA
U1709,RNA,BRN16-F9,BRN16,F9,BRN16-F9,NA,collected,N,NA,NA
U1710,RNA,BRN16-E9,BRN16,E9,BRN16-E9,NA,collected,N,NA,NA
U1711,RNA,BRN16-D9,BRN16,D9,BRN16-D9,NA,collected,N,NA,NA
U1712,RNA,BRN16-C9,BRN16,C9,BRN16-C9,NA,collected,N,NA,NA
U1713,RNA,BRN16-B9,BRN16,B9,BRN16-B9,NA,collected,N,NA,NA
U1714,RNA,BRN16-A9,BRN16,A9,BRN16-A9,NA,collected,N,NA,NA
U1715,RNA,BRN16-H11,BRN16,H11,BRN16-H11,NA,collected,N,NA,NA
U1716,RNA,BRN16-G11,BRN16,G11,BRN16-G11,NA,collected,N,NA,NA
U1717,RNA,BRN16-F11,BRN16,F11,BRN16-F11,NA,collected,N,NA,NA
U1718,RNA,BRN16-E11,BRN16,E11,BRN16-E11,NA,collected,N,NA,NA
U1720,RNA,BRN16-C11,BRN16,C11,BRN16-C11,NA,collected,N,NA,NA
U1721,RNA,BRN46-H5,BRN46,H5,BRN46-H5,"Kidney came out with stomach, touched chamois",collected,N,NA,NA
U1722,RNA,BRN46-E5,BRN46,E5,BRN46-E5,NA,collected,N,NA,NA
U1723,RNA,BRN46-C3,BRN46,C3,BRN46-C3,NA,collected,N,NA,NA
U1724,RNA,BRN46-D3,BRN46,D3,BRN46-D3,Brain fell on chamois,collected,N,NA,NA
U1725,RNA,BRN46-A3,BRN46,A3,BRN46-A3,NA,collected,N,NA,NA
U1726,RNA,BRN46-C5,BRN46,C5,BRN46-C5,NA,collected,N,NA,NA
U1727,RNA,BRN46-G5,BRN46,G5,BRN46-G5,NA,collected,N,NA,NA
U1728,RNA,BRN46-B3,BRN46,B3,BRN46-B3,NA,collected,N,NA,NA
U1729,RNA,BRN46-D5,BRN46,D5,BRN46-D5,NA,collected,N,NA,NA
U1730,RNA,BRN46-F5,BRN46,F5,BRN46-F5,NA,collected,N,NA,NA
U1731,RNA,BRN16-B11,BRN16,B11,BRN16-B11,NA,collected,N,NA,NA
U1732,RNA,BRN16-A11,BRN16,A11,BRN16-A11,NA,collected,N,NA,NA
U1733,RNA,BRN17-H1,BRN17,H1,BRN17-H1,NA,collected,N,NA,NA
U1734,RNA,BRN17-G1,BRN17,G1,BRN17-G1,NA,collected,N,NA,NA
U1735,RNA,BRN17-F1,BRN17,F1,BRN17-F1,NA,collected,N,NA,NA
U1736,RNA,BRN17-E1,BRN17,E1,BRN17-E1,NA,collected,N,NA,NA
U1737,RNA,BRN17-D1,BRN17,D1,BRN17-D1,NA,collected,N,NA,NA
U1738,RNA,BRN17-C1,BRN17,C1,BRN17-C1,NA,collected,N,NA,NA
U1739,RNA,BRN17-B1,BRN17,B1,BRN17-B1,NA,collected,N,NA,NA
U1740,RNA,BRN17-A1,BRN17,A1,BRN17-A1,NA,collected,N,NA,NA
U1741,RNA,BRN16-C10,BRN16,C10,BRN16-C10,NA,collected,N,NA,NA
U1742,RNA,BRN16-B10,BRN16,B10,BRN16-B10,NA,collected,N,NA,NA
U1743,RNA,BRN16-A10,BRN16,A10,BRN16-A10,Fish fell on floor,collected,N,NA,NA
U1744,RNA,BRN16-H12,BRN16,H12,BRN16-H12,NA,collected,N,NA,NA
U1745,RNA,BRN16-G12,BRN16,G12,BRN16-G12,NA,collected,N,NA,NA
U1746,RNA,BRN16-F12,BRN16,F12,BRN16-F12,NA,collected,N,NA,NA
U1747,RNA,BRN16-E12,BRN16,E12,BRN16-E12,NA,collected,N,NA,NA
U1748,RNA,BRN16-D12,BRN16,D12,BRN16-D12,NA,collected,N,NA,NA
U1749,RNA,BRN16-C12,BRN16,C12,BRN16-C12,NA,collected,N,NA,NA
U1750,RNA,BRN16-B12,BRN16,B12,BRN16-B12,NA,collected,N,NA,NA
U1751,RNA,BRN46-A4,BRN46,A4,BRN46-A4,NA,collected,N,NA,NA
U1752,RNA,BRN46-D4,BRN46,D4,BRN46-D4,NA,collected,N,NA,NA
U1753,RNA,BRN46-C4,BRN46,C4,BRN46-C4,NA,collected,N,NA,NA
U1754,RNA,BRN46-B4,BRN46,B4,BRN46-B4,NA,collected,N,NA,NA
U1755,RNA,BRN44-A10,BRN44,A10,BRN44-A10,NA,collected,N,NA,NA
U1756,RNA,BRN46-H4,BRN46,H4,BRN46-H4,NA,collected,N,NA,NA
U1757,RNA,BRN46-F4,BRN46,F4,BRN46-F4,NA,collected,N,NA,NA
U1758,RNA,BRN46-E4,BRN46,E4,BRN46-E4,NA,collected,N,NA,NA
U1759,RNA,BRN46-G4,BRN46,G4,BRN46-G4,NA,collected,N,NA,NA
U1760,RNA,BRN44-B10,BRN44,B10,BRN44-B10,NA,collected,N,NA,NA
U1771,RNA,BRN17-H3,BRN17,H3,BRN17-H3,NA,collected,N,NA,NA
U1772,RNA,BRN17-G3,BRN17,G3,BRN17-G3,NA,collected,N,NA,NA
U1773,RNA,BRN17-F3,BRN17,F3,BRN17-F3,NA,collected,N,NA,NA
U1774,RNA,BRN17-E3,BRN17,E3,BRN17-E3,NA,collected,N,NA,NA
U1775,RNA,BRN17-D3,BRN17,D3,BRN17-D3,NA,collected,N,NA,NA
U1776,RNA,BRN17-C3,BRN17,C3,BRN17-C3,NA,collected,N,NA,NA
U1777,RNA,BRN17-B3,BRN17,B3,BRN17-B3,NA,collected,N,NA,NA
U1778,RNA,BRN17-A3,BRN17,A3,BRN17-A3,NA,collected,N,NA,NA
U1779,RNA,BRN17-H4,BRN17,H4,BRN17-H4,NA,collected,N,NA,NA
U1780,RNA,BRN17-G4,BRN17,G4,BRN17-G4,NA,collected,N,NA,NA
U1781,RNA,BRN16-A12,BRN16,A12,BRN16-A12,NA,collected,N,NA,NA
U1782,RNA,BRN17-H2,BRN17,H2,BRN17-H2,NA,collected,N,NA,NA
U1783,RNA,BRN17-G2,BRN17,G2,BRN17-G2,NA,collected,N,NA,NA
U1784,RNA,BRN17-F2,BRN17,F2,BRN17-F2,NA,collected,N,NA,NA
U1785,RNA,BRN17-E2,BRN17,E2,BRN17-E2,NA,collected,N,NA,NA
U1786,RNA,BRN17-D2,BRN17,D2,BRN17-D2,Contaminated gill tube with brain,collected,N,NA,NA
U1787,RNA,BRN17-C2,BRN17,C2,BRN17-C2,NA,collected,N,NA,NA
U1788,RNA,BRN17-B2,BRN17,B2,BRN17-B2,NA,collected,N,NA,NA
U1789,RNA,BRN17-A2,BRN17,A2,BRN17-A2,NA,collected,N,NA,NA
U1790,RNA,BRN17-H5,BRN17,H5,BRN17-H5,"Switched heart with kidney in microtubes. I corrected the location of the tubes to the appropriate column, but labelling now reads incorrectly",collected,N,NA,NA
U1791,RNA,BRN46-H3,BRN46,H3,BRN46-H3,NA,collected,N,NA,NA
U1792,RNA,BRN46-E2,BRN46,E2,BRN46-E2,NA,collected,N,NA,NA
U1793,RNA,BRN46-A2,BRN46,A2,BRN46-A2,NA,collected,N,NA,NA
U1794,RNA,BRN46-F2,BRN46,F2,BRN46-F2,NA,collected,N,NA,NA
U1795,RNA,BRN46-B2,BRN46,B2,BRN46-B2,NA,collected,N,NA,NA
U1796,RNA,BRN46-F3,BRN46,F3,BRN46-F3,NA,collected,N,NA,NA
U1797,RNA,BRN46-D2,BRN46,D2,BRN46-D2,NA,collected,N,NA,NA
U1798,RNA,BRN46-C2,BRN46,C2,BRN46-C2,NA,collected,N,NA,NA
U1799,RNA,BRN46-G3,BRN46,G3,BRN46-G3,NA,collected,N,NA,NA
U1800,RNA,BRN46-E3,BRN46,E3,BRN46-E3,Brain fell on chamois,collected,N,NA,NA
U1801,RNA,BRN17-F4,BRN17,F4,BRN17-F4,NA,collected,N,NA,NA
U1802,RNA,BRN17-E4,BRN17,E4,BRN17-E4,NA,collected,N,NA,NA
U1803,RNA,BRN17-D4,BRN17,D4,BRN17-D4,NA,collected,N,NA,NA
U1804,RNA,BRN17-C4,BRN17,C4,BRN17-C4,NA,collected,N,NA,NA
U1805,RNA,BRN17-B4,BRN17,B4,BRN17-B4,NA,collected,N,NA,NA
U1806,RNA,BRN17-A4,BRN17,A4,BRN17-A4,NA,collected,N,NA,NA
U1807,RNA,BRN17-H6,BRN17,H6,BRN17-H6,NA,collected,N,NA,NA
U1808,RNA,BRN17-G6,BRN17,G6,BRN17-G6,NA,collected,N,NA,NA
U1809,RNA,BRN17-F6,BRN17,F6,BRN17-F6,NA,collected,N,NA,NA
U1810,RNA,BRN17-E6,BRN17,E6,BRN17-E6,NA,collected,N,NA,NA
U1811,RNA,BRN17-G5,BRN17,G5,BRN17-G5,NA,collected,N,NA,NA
U1812,RNA,BRN17-F5,BRN17,F5,BRN17-F5,NA,collected,N,NA,NA
U1813,RNA,BRN17-E5,BRN17,E5,BRN17-E5,NA,collected,N,NA,NA
U1814,RNA,BRN17-D5,BRN17,D5,BRN17-D5,NA,collected,N,NA,NA
U1815,RNA,BRN17-C5,BRN17,C5,BRN17-C5,NA,collected,N,NA,NA
U1816,RNA,BRN17-B5,BRN17,B5,BRN17-B5,NA,collected,N,NA,NA
U1817,RNA,BRN17-A5,BRN17,A5,BRN17-A5,NA,collected,N,NA,NA
U1818,RNA,BRN17-H7,BRN17,H7,BRN17-H7,NA,collected,N,NA,NA
U1819,RNA,BRN17-G7,BRN17,G7,BRN17-G7,NA,collected,N,NA,NA
U1820,RNA,BRN17-F7,BRN17,F7,BRN17-F7,NA,collected,N,NA,NA
U1821,RNA,BRN17-D6,BRN17,D6,BRN17-D6,NA,collected,N,NA,NA
U1822,RNA,BRN17-C6,BRN17,C6,BRN17-C6,NA,collected,N,NA,NA
U1823,RNA,BRN17-B6,BRN17,B6,BRN17-B6,NA,collected,N,NA,NA
U1824,RNA,BRN17-A6,BRN17,A6,BRN17-A6,NA,collected,N,NA,NA
U1825,RNA,BRN17-H8,BRN17,H8,BRN17-H8,NA,collected,N,NA,NA
U1826,RNA,BRN17-G8,BRN17,G8,BRN17-G8,NA,collected,N,NA,NA
U1827,RNA,BRN17-F8,BRN17,F8,BRN17-F8,NA,collected,N,NA,NA
U1828,RNA,BRN17-E8,BRN17,E8,BRN17-E8,NA,collected,N,NA,NA
U1829,RNA,BRN17-D8,BRN17,D8,BRN17-D8,NA,collected,N,NA,NA
U1830,RNA,BRN17-C8,BRN17,C8,BRN17-C8,NA,collected,N,NA,NA
U1831,RNA,BRN17-E7,BRN17,E7,BRN17-E7,NA,collected,N,NA,NA
U1832,RNA,BRN17-D7,BRN17,D7,BRN17-D7,NA,collected,N,NA,NA
U1833,RNA,BRN17-C7,BRN17,C7,BRN17-C7,NA,collected,N,NA,NA
U1834,RNA,BRN17-B7,BRN17,B7,BRN17-B7,Fish fell on floor,collected,N,NA,NA
U1835,RNA,BRN17-A7,BRN17,A7,BRN17-A7,NA,collected,N,NA,NA
U1836,RNA,BRN17-H9,BRN17,H9,BRN17-H9,NA,collected,N,NA,NA
U1837,RNA,BRN17-G9,BRN17,G9,BRN17-G9,NA,collected,N,NA,NA
U1840,RNA,BRN17-D9,BRN17,D9,BRN17-D9,Contaminated B9 heart well with D9 heart,collected,N,NA,NA
U1841,RNA,BRN17-B8,BRN17,B8,BRN17-B8,Liver touched chamois,collected,N,NA,NA
U1842,RNA,BRN17-A8,BRN17,A8,BRN17-A8,NA,collected,N,NA,NA
U1843,RNA,BRN17-H10,BRN17,H10,BRN17-H10,NA,collected,N,NA,NA
U1846,RNA,BRN17-E10,BRN17,E10,BRN17-E10,NA,collected,N,NA,NA
U1847,RNA,BRN17-D10,BRN17,D10,BRN17-D10,NA,collected,N,NA,NA
U1848,RNA,BRN17-C10,BRN17,C10,BRN17-C10,NA,collected,N,NA,NA
U1849,RNA,BRN17-B10,BRN17,B10,BRN17-B10,NA,collected,N,NA,NA
U1850,RNA,BRN17-A10,BRN17,A10,BRN17-A10,NA,collected,N,NA,NA
U1851,RNA,BRN17-C9,BRN17,C9,BRN17-C9,NA,collected,N,NA,NA
U1852,RNA,BRN17-B9,BRN17,B9,BRN17-B9,NA,collected,N,NA,NA
U1853,RNA,BRN17-A9,BRN17,A9,BRN17-A9,NA,collected,N,NA,NA
U1854,RNA,BRN18-H1,BRN18,H1,BRN18-H1,NA,collected,N,NA,NA
U1855,RNA,BRN18-G1,BRN18,G1,BRN18-G1,NA,collected,N,NA,NA
U1856,RNA,BRN18-F1,BRN18,F1,BRN18-F1,NA,collected,N,NA,NA
U1857,RNA,BRN18-E1,BRN18,E1,BRN18-E1,NA,collected,N,NA,NA
U1858,RNA,BRN18-D1,BRN18,D1,BRN18-D1,NA,collected,N,NA,NA
U1859,RNA,BRN18-C1,BRN18,C1,BRN18-C1,NA,collected,N,NA,NA
U1860,RNA,BRN18-B1,BRN18,B1,BRN18-B1,NA,collected,N,NA,NA
U1861,RNA,BRN17-H12,BRN17,H12,BRN17-H12,NA,collected,N,NA,NA
U1862,RNA,BRN17-G12,BRN17,G12,BRN17-G12,NA,collected,N,NA,NA
U1863,RNA,BRN17-F12,BRN17,F12,BRN17-F12,NA,collected,N,NA,NA
U1864,RNA,BRN17-E12,BRN17,E12,BRN17-E12,NA,collected,N,NA,NA
U1865,RNA,BRN17-D12,BRN17,D12,BRN17-D12,NA,collected,N,NA,NA
U1866,RNA,BRN17-C12,BRN17,C12,BRN17-C12,NA,collected,N,NA,NA
U1867,RNA,BRN17-B12,BRN17,B12,BRN17-B12,NA,collected,N,NA,NA
U1868,RNA,BRN17-A12,BRN17,A12,BRN17-A12,NA,collected,N,NA,NA
U1869,RNA,BRN18-H3,BRN18,H3,BRN18-H3,NA,collected,N,NA,NA
U1870,RNA,BRN18-G3,BRN18,G3,BRN18-G3,Liver touched chamois,collected,N,NA,NA
U1871,RNA,BRN46-D6,BRN46,D6,BRN46-D6,Heart fell on table,collected,N,NA,NA
U1872,RNA,BRN46-E6,BRN46,E6,BRN46-E6,NA,collected,N,NA,NA
U1873,RNA,BRN46-G6,BRN46,G6,BRN46-G6,NA,collected,N,NA,NA
U1874,RNA,BRN46-A6,BRN46,A6,BRN46-A6,NA,collected,N,NA,NA
U1875,RNA,BRN44-C11,BRN44,C11,BRN44-C11,NA,collected,N,NA,NA
U1876,RNA,BRN18-A1,BRN18,A1,BRN18-A1,NA,collected,N,NA,NA
U1877,RNA,BRN18-H6,BRN18,H6,BRN18-H6,NA,collected,N,NA,NA
U1878,RNA,BRN18-G6,BRN18,G6,BRN18-G6,NA,collected,N,NA,NA
U1879,RNA,BRN18-F6,BRN18,F6,BRN18-F6,NA,collected,N,NA,NA
U1880,RNA,BRN18-E6,BRN18,E6,BRN18-E6,NA,collected,N,NA,NA
U1881,RNA,BRN46-F6,BRN46,F6,BRN46-F6,NA,collected,N,NA,NA
U1882,RNA,BRN46-C6,BRN46,C6,BRN46-C6,NA,collected,N,NA,NA
U1883,RNA,BRN44-D11,BRN44,D11,BRN44-D11,NA,collected,N,NA,NA
U1884,RNA,BRN46-B6,BRN46,B6,BRN46-B6,NA,collected,N,NA,NA
U1885,RNA,BRN46-H6,BRN46,H6,BRN46-H6,Brain fell on coolrack,collected,N,NA,NA
U1886,RNA,BRN18-F3,BRN18,F3,BRN18-F3,NA,collected,N,NA,NA
U1887,RNA,BRN18-E3,BRN18,E3,BRN18-E3,NA,collected,N,NA,NA
U1888,RNA,BRN18-D3,BRN18,D3,BRN18-D3,NA,collected,N,NA,NA
U1889,RNA,BRN18-C3,BRN18,C3,BRN18-C3,NA,collected,N,NA,NA
U1890,RNA,BRN18-B3,BRN18,B3,BRN18-B3,NA,collected,N,NA,NA
U1891,RNA,BRN18-D2,BRN18,D2,BRN18-D2,NA,collected,N,NA,NA
U1892,RNA,BRN18-C2,BRN18,C2,BRN18-C2,NA,collected,N,NA,NA
U1893,RNA,BRN18-B2,BRN18,B2,BRN18-B2,NA,collected,N,NA,NA
U1894,RNA,BRN18-A2,BRN18,A2,BRN18-A2,NA,collected,N,NA,NA
U1895,RNA,BRN18-H4,BRN18,H4,BRN18-H4,NA,collected,N,NA,NA
U1896,RNA,BRN18-G4,BRN18,G4,BRN18-G4,NA,collected,N,NA,NA
U1897,RNA,BRN18-F4,BRN18,F4,BRN18-F4,NA,collected,N,NA,NA
U1898,RNA,BRN18-E4,BRN18,E4,BRN18-E4,NA,collected,N,NA,NA
U1899,RNA,BRN18-D4,BRN18,D4,BRN18-D4,NA,collected,N,NA,NA
U1900,RNA,BRN18-C4,BRN18,C4,BRN18-C4,NA,collected,N,NA,NA
U1901,RNA,BRN18-B4,BRN18,B4,BRN18-B4,NA,collected,N,NA,NA
U1902,RNA,BRN18-A4,BRN18,A4,BRN18-A4,NA,collected,N,NA,NA
U1903,RNA,BRN18-H5,BRN18,H5,BRN18-H5,NA,collected,N,NA,NA
U1904,RNA,BRN18-G5,BRN18,G5,BRN18-G5,NA,collected,N,NA,NA
U1905,RNA,BRN18-F5,BRN18,F5,BRN18-F5,NA,collected,N,NA,NA
U1906,RNA,BRN18-E5,BRN18,E5,BRN18-E5,NA,collected,N,NA,NA
U1907,RNA,BRN18-D5,BRN18,D5,BRN18-D5,NA,collected,N,NA,NA
U1908,RNA,BRN18-C5,BRN18,C5,BRN18-C5,NA,collected,N,NA,NA
U1909,RNA,BRN18-B5,BRN18,B5,BRN18-B5,NA,collected,N,NA,NA
U1910,RNA,BRN18-A5,BRN18,A5,BRN18-A5,NA,collected,N,NA,NA
U1911,RNA,BRN18-D6,BRN18,D6,BRN18-D6,NA,collected,N,NA,NA
U1912,RNA,BRN18-C6,BRN18,C6,BRN18-C6,NA,collected,N,NA,NA
U1913,RNA,BRN18-B6,BRN18,B6,BRN18-B6,NA,collected,N,NA,NA
U1914,RNA,BRN18-A6,BRN18,A6,BRN18-A6,NA,collected,N,NA,NA
U1915,RNA,BRN18-H11,BRN18,H11,BRN18-H11,NA,collected,N,NA,NA
U1916,RNA,BRN18-G11,BRN18,G11,BRN18-G11,NA,collected,N,NA,NA
U1917,RNA,BRN18-F11,BRN18,F11,BRN18-F11,NA,collected,N,NA,NA
U1918,RNA,BRN18-E11,BRN18,E11,BRN18-E11,NA,collected,N,NA,NA
U1919,RNA,BRN18-D11,BRN18,D11,BRN18-D11,NA,collected,N,NA,NA
U1920,RNA,BRN18-C11,BRN18,C11,BRN18-C11,NA,collected,N,NA,NA
U1921,RNA,BRN18-G10,BRN18,G10,BRN18-G10,NA,collected,N,NA,NA
U1922,RNA,BRN18-F10,BRN18,F10,BRN18-F10,NA,collected,N,NA,NA
U1923,RNA,BRN18-E10,BRN18,E10,BRN18-E10,NA,collected,N,NA,NA
U1924,RNA,BRN18-D10,BRN18,D10,BRN18-D10,NA,collected,N,NA,NA
U1925,RNA,BRN18-C10,BRN18,C10,BRN18-C10,NA,collected,N,NA,NA
U1926,RNA,BRN18-B10,BRN18,B10,BRN18-B10,NA,collected,N,NA,NA
U1927,RNA,BRN18-A10,BRN18,A10,BRN18-A10,NA,collected,N,NA,NA
U1928,RNA,BRN19-H1,BRN19,H1,BRN19-H1,NA,collected,N,NA,NA
U1929,RNA,BRN19-G1,BRN19,G1,BRN19-G1,NA,collected,N,NA,NA
U1930,RNA,BRN19-F1,BRN19,F1,BRN19-F1,NA,collected,N,NA,NA
U1931,RNA,BRN18-H7,BRN18,H7,BRN18-H7,NA,collected,N,NA,NA
U1932,RNA,BRN18-G7,BRN18,G7,BRN18-G7,NA,collected,N,NA,NA
U1933,RNA,BRN18-F7,BRN18,F7,BRN18-F7,NA,collected,N,NA,NA
U1934,RNA,BRN18-E7,BRN18,E7,BRN18-E7,NA,collected,N,NA,NA
U1935,RNA,BRN18-D7,BRN18,D7,BRN18-D7,NA,collected,N,NA,NA
U1936,RNA,BRN18-C7,BRN18,C7,BRN18-C7,NA,collected,N,NA,NA
U1937,RNA,BRN18-B7,BRN18,B7,BRN18-B7,NA,collected,N,NA,NA
U1938,RNA,BRN18-A7,BRN18,A7,BRN18-A7,NA,collected,N,NA,NA
U1939,RNA,BRN18-H9,BRN18,H9,BRN18-H9,NA,collected,N,NA,NA
U1940,RNA,BRN18-G9,BRN18,G9,BRN18-G9,NA,collected,N,NA,NA
U1941,RNA,BRN18-F9,BRN18,F9,BRN18-F9,NA,collected,N,NA,NA
U1942,RNA,BRN18-E9,BRN18,E9,BRN18-E9,NA,collected,N,NA,NA
U1943,RNA,BRN18-D9,BRN18,D9,BRN18-D9,NA,collected,N,NA,NA
U1944,RNA,BRN18-C9,BRN18,C9,BRN18-C9,NA,collected,N,NA,NA
U1945,RNA,BRN18-B9,BRN18,B9,BRN18-B9,NA,collected,N,NA,NA
U1946,RNA,BRN18-A9,BRN18,A9,BRN18-A9,NA,collected,N,NA,NA
U1947,RNA,BRN18-H12,BRN18,H12,BRN18-H12,NA,collected,N,NA,NA
U1948,RNA,BRN18-G12,BRN18,G12,BRN18-G12,NA,collected,N,NA,NA
U1949,RNA,BRN18-F12,BRN18,F12,BRN18-F12,NA,collected,N,NA,NA
U1950,RNA,BRN18-E12,BRN18,E12,BRN18-E12,NA,collected,N,NA,NA
U1951,RNA,BRN18-B11,BRN18,B11,BRN18-B11,NA,collected,N,NA,NA
U1952,RNA,BRN18-A11,BRN18,A11,BRN18-A11,NA,collected,N,NA,NA
U1953,RNA,BRN19-H3,BRN19,H3,BRN19-H3,NA,collected,N,NA,NA
U1954,RNA,BRN19-G3,BRN19,G3,BRN19-G3,NA,collected,N,NA,NA
U1955,RNA,BRN19-F3,BRN19,F3,BRN19-F3,NA,collected,N,NA,NA
U1956,RNA,BRN19-E3,BRN19,E3,BRN19-E3,NA,collected,N,NA,NA
U1957,RNA,BRN19-D3,BRN19,D3,BRN19-D3,NA,collected,N,NA,NA
U1958,RNA,BRN19-C3,BRN19,C3,BRN19-C3,Dropped brain on chamois,collected,N,NA,NA
U1959,RNA,BRN19-B3,BRN19,B3,BRN19-B3,NA,collected,N,NA,NA
U1960,RNA,BRN19-A3,BRN19,A3,BRN19-A3,NA,collected,N,NA,NA
U1961,RNA,BRN18-D12,BRN18,D12,BRN18-D12,NA,collected,N,NA,NA
U1962,RNA,BRN18-C12,BRN18,C12,BRN18-C12,NA,collected,N,NA,NA
U1963,RNA,BRN18-B12,BRN18,B12,BRN18-B12,NA,collected,N,NA,NA
U1964,RNA,BRN18-A12,BRN18,A12,BRN18-A12,NA,collected,N,NA,NA
U1965,RNA,BRN19-H2,BRN19,H2,BRN19-H2,NA,collected,N,NA,NA
U1966,RNA,BRN19-G2,BRN19,G2,BRN19-G2,NA,collected,N,NA,NA
U1967,RNA,BRN19-F2,BRN19,F2,BRN19-F2,NA,collected,N,NA,NA
U1968,RNA,BRN19-E2,BRN19,E2,BRN19-E2,NA,collected,N,NA,NA
U1969,RNA,BRN19-D2,BRN19,D2,BRN19-D2,NA,collected,N,NA,NA
U1970,RNA,BRN19-C2,BRN19,C2,BRN19-C2,NA,collected,N,NA,NA
U1971,RNA,BRN18-A3,BRN18,A3,BRN18-A3,NA,collected,N,NA,NA
U1972,RNA,BRN18-H8,BRN18,H8,BRN18-H8,NA,collected,N,NA,NA
U1973,RNA,BRN18-G8,BRN18,G8,BRN18-G8,NA,collected,N,NA,NA
U1974,RNA,BRN18-F8,BRN18,F8,BRN18-F8,NA,collected,N,NA,NA
U1975,RNA,BRN18-E8,BRN18,E8,BRN18-E8,NA,collected,N,NA,NA
U1976,RNA,BRN18-D8,BRN18,D8,BRN18-D8,NA,collected,N,NA,NA
U1977,RNA,BRN18-C8,BRN18,C8,BRN18-C8,NA,collected,N,NA,NA
U1978,RNA,BRN18-B8,BRN18,B8,BRN18-B8,NA,collected,N,NA,NA
U1979,RNA,BRN18-A8,BRN18,A8,BRN18-A8,NA,collected,N,NA,NA
U1980,RNA,BRN18-H10,BRN18,H10,BRN18-H10,NA,collected,N,NA,NA
U1981,RNA,BRN19-B2,BRN19,B2,BRN19-B2,NA,collected,N,NA,NA
U1982,RNA,BRN19-A2,BRN19,A2,BRN19-A2,NA,collected,N,NA,NA
U1983,RNA,BRN19-H8,BRN19,H8,BRN19-H8,NA,collected,N,NA,NA
U1984,RNA,BRN19-G8,BRN19,G8,BRN19-G8,NA,collected,N,NA,NA
U1985,RNA,BRN19-F8,BRN19,F8,BRN19-F8,NA,collected,N,NA,NA
U1986,RNA,BRN19-E8,BRN19,E8,BRN19-E8,NA,collected,N,NA,NA
U1987,RNA,BRN19-D8,BRN19,D8,BRN19-D8,NA,collected,N,NA,NA
U1988,RNA,BRN19-C8,BRN19,C8,BRN19-C8,NA,collected,N,NA,NA
U1989,RNA,BRN19-B8,BRN19,B8,BRN19-B8,NA,collected,N,NA,NA
U1990,RNA,BRN19-A8,BRN19,A8,BRN19-A8,NA,collected,N,NA,NA
U1991,RNA,BRN19-E1,BRN19,E1,BRN19-E1,NA,collected,N,NA,NA
U1992,RNA,BRN19-D1,BRN19,D1,BRN19-D1,NA,collected,N,NA,NA
U1993,RNA,BRN19-C1,BRN19,C1,BRN19-C1,NA,collected,N,NA,NA
U1994,RNA,BRN19-B1,BRN19,B1,BRN19-B1,NA,collected,N,NA,NA
U1995,RNA,BRN19-A1,BRN19,A1,BRN19-A1,NA,collected,N,NA,NA
U1996,RNA,BRN19-H4,BRN19,H4,BRN19-H4,NA,collected,N,NA,NA
U1997,RNA,BRN19-G4,BRN19,G4,BRN19-G4,NA,collected,N,NA,NA
U1998,RNA,BRN19-F4,BRN19,F4,BRN19-F4,NA,collected,N,NA,NA
