semsp_id,ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status,lice_qc_flag,qc_comments,date_processed,cwt,ad,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissection_protocol,lice_collection_protocol,lice_id_protocol,dissector,fish_lab_qc_data,fish_lab_qc_flag,fish_lab_flag_reason,fish_lab_qc_log
2015-06-11-J05-CU-8,NA,JE165N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J05-CU-9,NA,JE165N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J05-CU-10,NA,JE165N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-CU-1,NA,JE166N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-CU-2,NA,JE166N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-CU-3,NA,JE166N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-CU-4,NA,JE166N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-CU-5,NA,JE166N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-CU-6,NA,JE166N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-CU-7,NA,JE166N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-CU-8,NA,JE166N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-CU-9,NA,JE166N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-CU-10,NA,JE166N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-D07-CO-1,U3045,DE175N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-15,none,present,45.9,149,157,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,CVJ,N,NA,NA
2015-06-11-D07-CO-2,U3047,DE175N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-15,none,present,40.7,145,152,NA,NA,Nematode on stomach/spleen/intestine,full work-up 1,NA,lab_motiles,JG,CVJ,N,NA,NA
2015-06-11-D07-CO-3,U3046,DE175N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-15,none,present,41.2,141,147,NA,NA,Nematode on stomach,full work-up 1,NA,lab_motiles,JG,CVJ,N,NA,NA
2015-06-11-D07-CO-4,U3043,DE175N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-15,none,present,45,147,155,NA,Brain and heart fell on chamois,NA,full work-up 1,NA,lab_motiles,JG,CVJ,N,NA,NA
2015-06-11-D07-CO-5,U3044,DE175N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-15,none,present,47.9,145,153,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,CVJ,N,NA,NA
2015-06-11-D07-CO-6,U3042,DE175N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-15,none,present,55.7,157,165,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,CVJ,N,NA,NA
2015-06-11-D07-CO-7,U2651,DE175N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-15,none,present,38.1,141,149,NA,NA,NA,full work-up 1,NA,lab_motiles,MF,JG,N,NA,NA
2015-06-11-D07-CO-8,U3048,DE175N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-16,none,present,45.5,148,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,JG,CVJ,N,NA,NA
2015-06-11-D07-CO-9,U3049,DE175N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-16,none,present,54.5,157,166,NA,NA,Laf embedded in scales on side,full work-up 1,NA,lab_motiles,JG,CVJ,N,NA,NA
2015-06-11-D07-CO-10,U2650,DE175N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-15,none,present,40.4,140,NA,NA,NA,NA,full work-up 1,NA,lab_motiles,MF,JG,N,NA,NA
2015-06-11-D09-HE-1,NA,DE174N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-D09-HE-2,NA,DE174N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-D09-HE-3,NA,DE174N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-D09-HE-4,NA,DE174N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-D09-HE-5,NA,DE174N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J05-HE-1,NA,JE165N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J05-HE-2,NA,JE165N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J05-HE-3,NA,JE165N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-HE-1,NA,JE166N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-HE-2,NA,JE166N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-HE-3,NA,JE166N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-HE-4,NA,JE166N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-HE-5,NA,JE166N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-HE-6,NA,JE166N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-HE-7,NA,JE166N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-HE-8,NA,JE166N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-HE-9,NA,JE166N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-11-J07-HE-10,NA,JE166N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-SO-1,NA,JE168N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-SO-2,NA,JE168N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-SO-3,NA,JE168N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-SO-4,NA,JE168N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-CU-1,NA,JE168N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-CU-2,NA,JE168N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-CU-3,NA,JE168N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-CU-4,NA,JE168N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-CU-5,NA,JE168N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-CU-6,NA,JE168N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-CU-7,NA,JE168N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-CU-8,NA,JE168N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-CU-9,NA,JE168N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-CU-10,NA,JE168N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-CO-1,NA,JE168N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-HE-1,NA,JE168N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-HE-2,NA,JE168N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-HE-3,NA,JE168N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-HE-4,NA,JE168N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-HE-5,NA,JE168N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-HE-6,NA,JE168N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-HE-7,NA,JE168N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-HE-8,NA,JE168N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-HE-9,NA,JE168N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-12-J06-HE-10,NA,JE168N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-1,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-2,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-3,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-4,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-5,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-6,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-7,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-8,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-9,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-10,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-11,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-12,U868,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-12-11,none,present,18.3,NA,119,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,KI,DS,N,NA,NA
2015-06-13-D07-SO-13,NA,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-SO-14,U869,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-12-11,none,present,10.5,NA,90,NA,NA,1 oto,full work-up 1,lab_fine_2015,lportner_fine,KI,DS,N,NA,NA
2015-06-13-D07-SO-15,U870,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-12-11,none,present,12,NA,95,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,KI,DS,N,NA,NA
2015-06-13-D07-SO-16,U867,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-12-11,none,present,11.5,NA,101,NA,NA,1 isopod in bag,full work-up 1,lab_fine_2015,lportner_fine,KI,DS,N,NA,NA
2015-06-13-D07-SO-17,U891,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-12-11,none,present,13.5,NA,105,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,KI,DS,N,NA,NA
2015-06-13-D07-SO-18,U866,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-12-10,none,present,16.4,NA,112,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,KI,DS,N,NA,NA
2015-06-13-D07-SO-19,U882,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-12-11,none,present,16.8,NA,98,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,DS,KI,N,NA,NA
2015-06-13-D07-SO-20,U883,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-12-11,none,present,16.1,NA,110,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,DS,KI,N,NA,NA
2015-06-13-D07-SO-21,U881,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-12-10,none,present,9.1,NA,90,NA,NA,NA,full work-up 1,lab_fine_2015,lportner_fine,DS,DS,N,NA,NA
2015-06-13-D07-SO-22,U884,DE182N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2015-12-11,none,present,NA,NA,110,NA,Post dissection weight of 14.2,NA,full work-up 1,lab_fine_2015,lportner_fine,DS,KI,N,NA,NA
2015-06-13-J09-SO-1,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-2,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-3,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-4,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-5,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-6,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-7,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-8,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-9,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-10,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-11,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-12,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-13,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-14,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-15,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-16,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-17,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-18,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-19,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-20,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-21,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-22,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-23,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-24,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-25,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-26,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-27,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-28,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-29,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-J09-SO-30,NA,JE171N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-13-D07-PI-1,U2526,DE182N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-15,none,present,12.3,101,106,NA,NA,NA,full work-up 1,NA,lab_motiles,BJ,CVJ,N,NA,NA
2015-06-13-D07-PI-2,U2860,DE182N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-12-15,none,present,9.7,99,103,NA,NA,NA,full work-up 1,NA,lab_motiles,CVJ,CVJ,N,NA,NA
