container_id,container_type,storage_medium,date_updated,current_location,storage_unit,storage_tier_1,storage_tier_2,shipping_container,date_shipped,shipping_destination,recipient,date_received,expecting_return,date_returned,comments,container_num
BOT2,otolith,dry,2017-12-05,UBC Hunt Lab,NA,NA,NA,Shipping Box Oto 3,2017-12-05,UBC Hunt Lab,Yulia Kuzmenko,2017-12-05,N,NA,NA,2
BOTSO1,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,1
BOTSO10,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,10
BOTSO11,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,11
BOTSO12,otolith,dry,2016-09-21,SFU,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,Subsamples Moved to SFU 2017/03. May be unusable due to spilt contents during shipping.,12
BOTSO13,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,13
BOTSO14,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,14
BOTSO15,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,15
BOTSO16,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,16
BOTSO17,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,Box number doesn't exist in sample metadata,17
BOTSO18,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,18
BOTSO2,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,2
BOTSO3,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,3
BOTSO36,otolith,dry,2017-07-12,UBC Hunt Lab,NA,NA,NA,Shipping Box Oto 2,2017-07-12,UBC Hunt Lab,Yulia Kuzmenko,UNKNOWN,N,NA,NA,36
BOTSO37,otolith,dry,2017-07-12,UBC Hunt Lab,NA,NA,NA,Shipping Box Oto 2,2017-07-12,UBC Hunt Lab,Yulia Kuzmenko,UNKNOWN,N,NA,NA,37
BOTSO38,otolith,dry,2017-07-12,UBC Hunt Lab,NA,NA,NA,Shipping Box Oto 2,2017-07-12,UBC Hunt Lab,Yulia Kuzmenko,UNKNOWN,N,NA,NA,38
BOTSO39,otolith,dry,2017-07-12,UBC Hunt Lab,NA,NA,NA,Shipping Box Oto 2,2017-07-12,UBC Hunt Lab,Yulia Kuzmenko,UNKNOWN,N,NA,NA,39
BOTSO4,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,4
BOTSO5,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,5
BOTSO6,otolith,dry,2016-09-21,SFU,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,6
BOTSO7,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,Subsamples Moved to SFU 2017/03. May be unusable due to spilt contents during shipping.,7
BOTSO8,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,NA,8
BOTSO9,otolith,dry,2016-09-21,UBC Hunt Lab,NA,NA,NA,NA,2016-09-21,UBC Hunt Lab,Yulia Kuzmenko,2016-09-30,NA,NA,Box number doesn't exist in sample metadata,9
BOT10,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-2,NA,NA,NA,NA,NA,NA,NA,NA,10
BOT13,otolith,dry,2018-03-23,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-2,NA,NA,NA,NA,NA,NA,NA,NA,13
BOT3,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-1,NA,NA,NA,NA,NA,NA,NA,NA,3
BOT4,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-1,NA,NA,NA,NA,NA,NA,NA,NA,4
BOT6,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-1,NA,NA,NA,NA,NA,NA,NA,NA,6
BOT7,otolith,dry,2018-03-23,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-2,NA,NA,NA,NA,NA,NA,NA,NA,7
BOT8,otolith,dry,2018-03-23,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-1,NA,NA,NA,NA,NA,NA,NA,NA,8
BOT9,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-2,NA,NA,NA,NA,NA,NA,NA,NA,9
BOTCO1,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Group Box Otolith 1,NA,NA,NA,NA,NA,NA,NA,NA,1
BOTCO3,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-3,NA,NA,NA,NA,NA,NA,NA,NA,3
BOTCO4,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-3,NA,NA,NA,NA,NA,NA,NA,NA,4
BOTCO5,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-3,NA,NA,NA,NA,NA,NA,NA,NA,5
BOTCU1,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Group Box Otolith 1,NA,NA,NA,NA,NA,NA,NA,NA,1
BOTCU10,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-2,NA,NA,NA,NA,NA,NA,NA,NA,10
BOTCU11,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-3,NA,NA,NA,NA,NA,NA,NA,partially filled,11
BOTCU12,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-3,NA,NA,NA,NA,NA,NA,NA,NA,12
BOTCU2,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Group Box Otolith 1,NA,NA,NA,NA,NA,NA,NA,NA,2
BOTCU3,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-3,NA,NA,NA,NA,NA,NA,NA,NA,3
BOTCU4,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-3,NA,NA,NA,NA,NA,NA,NA,NA,4
BOTCU5,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-3,NA,NA,NA,NA,NA,NA,NA,NA,5
BOTCU6,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-2,NA,NA,NA,NA,NA,NA,NA,NA,6
BOTCU7,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-2,NA,NA,NA,NA,NA,NA,NA,NA,7
BOTCU8,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-2,NA,NA,NA,NA,NA,NA,NA,NA,8
BOTCU9,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-2,NA,NA,NA,NA,NA,NA,NA,NA,9
BOTHE1,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-5,NA,NA,NA,NA,NA,NA,NA,NA,1
BOTHE2,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-5,NA,NA,NA,NA,NA,NA,NA,NA,2
BOTHE3,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-5,NA,NA,NA,NA,NA,NA,NA,NA,3
BOTPI1,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Group Box Otolith 1,NA,NA,NA,NA,NA,NA,NA,NA,1
BOTPI2,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Group Box Otolith 1,NA,NA,NA,NA,NA,NA,NA,NA,2
BOTPI3,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-4,NA,NA,NA,NA,NA,NA,NA,NA,3
BOTPI4,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-4,NA,NA,NA,NA,NA,NA,NA,NA,4
BOTPI5,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-4,NA,NA,NA,NA,NA,NA,NA,NA,5
BOTPI6,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-4,NA,NA,NA,NA,NA,NA,NA,partially filled,6
BOTPI7,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-4,NA,NA,NA,NA,NA,NA,NA,NA,7
BOTPI8,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-5,NA,NA,NA,NA,NA,NA,NA,NA,8
BOTPI9,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-5,NA,NA,NA,NA,NA,NA,NA,NA,9
BOTSO19,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-1,NA,NA,NA,NA,NA,NA,NA,NA,19
BOTSO20,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-1,NA,NA,NA,NA,NA,NA,NA,NA,20
BOTSO21,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-1,NA,NA,NA,NA,NA,NA,NA,NA,21
BOTSO22,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-1,NA,NA,NA,NA,NA,NA,NA,NA,22
BOTSO23,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-1,NA,NA,NA,NA,NA,NA,NA,NA,23
BOTSO24,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-2,NA,NA,NA,NA,NA,NA,NA,NA,24
BOTSO25,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-2,NA,NA,NA,NA,NA,NA,NA,NA,25
BOTSO26,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-2,NA,NA,NA,NA,NA,NA,NA,NA,26
BOTSO27,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-2,NA,NA,NA,NA,NA,NA,NA,NA,27
BOTSO28,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-2,NA,NA,NA,NA,NA,NA,NA,NA,28
BOTSO29,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-3,NA,NA,NA,NA,NA,NA,NA,NA,29
BOTSO30,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-3,NA,NA,NA,NA,NA,NA,NA,NA,30
BOTSO31,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-3,NA,NA,NA,NA,NA,NA,NA,NA,31
BOTSO32,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-3,NA,NA,NA,NA,NA,NA,NA,NA,32
BOTSO33,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-3,NA,NA,NA,NA,NA,NA,NA,NA,33
BOTSO34,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-4,NA,NA,NA,NA,NA,NA,NA,NA,34
BOTSO35,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-4,NA,NA,NA,NA,NA,NA,NA,NA,35
BOTSO40,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-4,NA,NA,NA,NA,NA,NA,NA,NA,40
BOTSO41,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-4,NA,NA,NA,NA,NA,NA,NA,NA,41
BOTSO42,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-4,NA,NA,NA,NA,NA,NA,NA,NA,42
BOTSO43,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-5,NA,NA,NA,NA,NA,NA,NA,NA,43
BOTSO44,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-5,NA,NA,NA,NA,NA,NA,NA,NA,44
BOTSO45,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-5,NA,NA,NA,NA,NA,NA,NA,NA,45
BOTSO46,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-5,NA,NA,NA,NA,NA,NA,NA,NA,46
BOTSO47,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 4-5,NA,NA,NA,NA,NA,NA,NA,NA,47
BOTSO49,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-1,NA,NA,NA,NA,NA,NA,NA,NA,49
BOTSO50,otolith,dry,NA,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 5-1,NA,NA,NA,NA,NA,NA,NA,NA,50
BOT5,otolith,dry,2018-08-21,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
BOT14,otolith,dry,2018-07-11,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-3,NA,NA,NA,NA,NA,NA,NA,NA,14
BOT15,otolith,dry,2018-07-30,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-3,NA,NA,NA,NA,NA,NA,NA,NA,15
BOT16,otolith,dry,2018-08-20,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-3,NA,NA,NA,NA,NA,NA,NA,NA,16
BOTSO99,otolith,dry,2018-08-21,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-4,NA,NA,NA,NA,NA,NA,NA,Samples collected from Sam James's 24-hour study in 2017. Sample vials not inventoried.,99
BOT17,otolith,dry,2018-10-09,Hakai Quadra Prep Lab,Back End Shelving Unit,Shelf I,Tray 6-4,NA,NA,NA,NA,NA,NA,NA,Not full,17
BRN10M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,David Costalago,NA,NA,NA,NA,10
BRN11M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,David Costalago,NA,NA,NA,NA,11
BRN12M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,David Costalago,NA,NA,NA,NA,12
BRN13M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,David Costalago,NA,NA,NA,NA,13
BRN14M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,David Costalago,NA,NA,NA,NA,14
BRN15M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,David Costalago,NA,NA,NA,NA,15
BRN16M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,David Costalago,NA,NA,NA,NA,16
BRN17M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,David Costalago,NA,NA,NA,NA,17
BRN18M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,David Costalago,NA,NA,NA,NA,18
BRN19M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,David Costalago,NA,NA,NA,NA,19
BRN1M,RNA_DNA_muscle,frozen -80,NA,Pacific Biological Station,NA,NA,NA,NA,NA,Pacific Biological Station,Miller Lab,NA,N,NA,Sent to Miller lab for trial. Missing at DFO.,1
BRN20M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,20
BRN21M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,21
BRN22M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,22
BRN23M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,23
BRN24M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,24
BRN25M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,25
BRN26M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,26
BRN27M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,27
BRN28M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,28
BRN29M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,29
BRN2M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,2
BRN30M,RNA_DNA_muscle,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,30
BRN31M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,31
BRN32M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,32
BRN33M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,33
BRN34M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,34
BRN35M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,35
BRN36M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,36
BRN37M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,37
BRN38M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,38
BRN39M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,39
BRN3M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,3
BRN40M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,40
BRN41M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,41
BRN42M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,42
BRN43M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,43
BRN44M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,44
BRN46M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,46
BRN49M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,49
BRN4M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,4
BRN50M,RNA_DNA_muscle,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,50
BRN51M,RNA_DNA_muscle,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,51
BRN52M,RNA_DNA_muscle,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,52
BRN54M,RNA_DNA_muscle,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,54
BRN56M,RNA_DNA_muscle,frozen -80,2018-10-11,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 70,NA,NA,NA,NA,NA,NA,NA,NA,56
BRN57M,RNA_DNA_muscle,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,57
BRN58M,RNA_DNA_muscle,frozen -80,2018-04-27,UBC Hunt Lab,NA,NA,NA,RNA:DNA/FA Box 3,2018-04-27,UBC Hunt Lab,Jessica Garzke,2018-04-27,N,NA,NA,58
BRN59M,RNA_DNA_muscle,frozen -80,2018-08-30,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 70,NA,NA,NA,NA,NA,NA,NA,NA,59
BRN5M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 2,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,5
BRN60M,RNA_DNA_muscle,frozen -80,2018-09-28,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 70,NA,NA,NA,NA,NA,NA,NA,D12 empty instead of 12H,60
BRN66M,RNA_DNA_muscle,frozen -80,2018-10-03,Hakai Quadra Prep Lab,-80 Freezer 1,Shelf 3,Tray 70,NA,NA,NA,NA,NA,NA,NA,NA,66
BRN6M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,6
BRN7M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,7
BRN8M,RNA_DNA_muscle,frozen -80,2017-12-04,UBC Hunt Lab,NA,NA,NA,RNA Muscle Tray Box 1,2017-12-04,UBC Hunt Lab,Jessica Garzke,NA,NA,NA,NA,8
